AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
1.0,114.0,55.0,40.0,353.0,62.0,3016.0,1141.0,2872.0,337.0,1256.0,180.0,559.0,373.0,29.0,374.0,58.0,1757.0,2323.0,204.0,0.0,0.0,1892.0,1266.0,22.0,3765.0,96.0
0.0,58.0,59.0,24.0,282.0,48.0,683.0,899.0,2879.0,218.0,2841.0,38.0,522.0,395.0,227.0,440.0,755.0,1609.0,2000.0,175.0,218.0,0.0,1129.0,1008.0,17.0,1679.0,168.0
7.0,50.0,55.0,41.0,386.0,186.0,988.0,1004.0,2474.0,223.0,1101.0,54.0,536.0,301.0,198.0,402.0,433.0,1577.0,116.0,133.0,383.0,5.0,1292.0,1034.0,9.0,1513.0,290.0
2.0,48.0,45.0,44.0,1103.0,103.0,1052.0,809.0,2026.0,223.0,1823.0,152.0,567.0,224.0,180.0,417.0,244.0,1606.0,3465.0,172.0,171.0,16.0,1290.0,1140.0,7.0,1439.0,167.0
4.0,99.0,65.0,28.0,-23.0,251.0,771.0,875.0,274.0,140.0,2128.0,0.0,335.0,48.0,158.0,457.0,160.0,1580.0,483.0,93.0,48.0,10.0,1230.0,860.0,6.0,4724.0,0.0
0.0,52.0,37.0,22.0,205.0,11.0,886.0,489.0,397.0,18.0,866.0,363.0,154.0,4.0,141.0,179.0,178.0,1395.0,1219.0,13.0,15.0,4.0,467.0,473.0,7.0,518.0,299.0
0.0,39.0,27.0,8.0,104.0,10.0,978.0,624.0,289.0,38.0,941.0,182.0,68.0,176.0,40.0,152.0,227.0,1292.0,650.0,44.0,66.0,7.0,236.0,296.0,6.0,399.0,94.0
0.0,45.0,28.0,28.0,94.0,2.0,454.0,334.0,622.0,93.0,707.0,68.0,59.0,126.0,22.0,210.0,176.0,1326.0,528.0,92.0,59.0,0.0,1112.0,686.0,11.0,410.0,63.0
24.0,83.0,34.0,10.0,190.0,40.0,762.0,711.0,1519.0,97.0,332.0,110.0,416.0,332.0,45.0,171.0,290.0,1163.0,640.0,125.0,180.0,9.0,321.0,382.0,2.0,226.0,158.0
26.0,28.0,50.0,53.0,589.0,99.0,525.0,637.0,1691.0,244.0,1860.0,192.0,645.0,478.0,46.0,417.0,252.0,998.0,1915.0,298.0,219.0,11.0,857.0,974.0,20.0,1930.0,178.0
7.0,92.0,45.0,31.0,641.0,160.0,395.0,566.0,1105.0,153.0,2170.0,63.0,567.0,406.0,211.0,414.0,186.0,1353.0,1474.0,373.0,141.0,5.0,795.0,1089.0,15.0,1685.0,156.0
4.0,49.0,44.0,30.0,357.0,115.0,616.0,644.0,145.0,96.0,1327.0,0.0,152.0,31.0,234.0,408.0,118.0,1132.0,756.0,104.0,121.0,0.0,766.0,1036.0,28.0,1448.0,0.0
2.0,97.0,17.0,14.0,243.0,160.0,525.0,521.0,110.0,1.0,1379.0,253.0,153.0,20.0,146.0,289.0,134.0,396.0,144.0,19.0,13.0,11.0,549.0,487.0,3.0,369.0,130.0
3.0,58.0,24.0,7.0,378.0,38.0,461.0,725.0,1506.0,67.0,166.0,146.0,330.0,436.0,42.0,50.0,143.0,1457.0,1374.0,131.0,146.0,625.0,289.0,388.0,25.0,158.0,146.0
1.0,53.0,49.0,39.0,391.0,61.0,448.0,670.0,2612.0,229.0,2713.0,62.0,436.0,378.0,45.0,473.0,137.0,1480.0,-1033.0,233.0,337.0,69.0,798.0,1089.0,17.0,1296.0,150.0
8.0,76.0,67.0,26.0,460.0,74.0,496.0,951.0,2277.0,286.0,1833.0,234.0,391.0,346.0,212.0,407.0,324.0,1488.0,1748.0,169.0,191.0,37.0,558.0,1116.0,14.0,1748.0,171.0
3.0,47.0,64.0,25.0,672.0,149.0,421.0,672.0,2588.0,264.0,1915.0,-25.0,341.0,374.0,168.0,469.0,290.0,1555.0,2311.0,240.0,251.0,59.0,1187.0,1022.0,9.0,1625.0,242.0
1.0,27.0,45.0,31.0,498.0,244.0,403.0,677.0,1110.0,282.0,1728.0,39.0,373.0,262.0,216.0,468.0,240.0,1519.0,1735.0,194.0,105.0,48.0,556.0,242.0,17.0,2229.0,157.0
1.0,66.0,50.0,27.0,529.0,157.0,278.0,458.0,94.0,212.0,1298.0,0.0,126.0,30.0,184.0,463.0,190.0,1458.0,1651.0,152.0,240.0,37.0,841.0,1513.0,17.0,1833.0,0.0
9.0,58.0,28.0,21.0,184.0,80.0,315.0,456.0,111.0,15.0,796.0,228.0,29.0,8.0,177.0,169.0,117.0,679.0,17.0,21.0,74.0,12.0,388.0,176.0,6.0,270.0,92.0
5.0,89.0,32.0,32.0,188.0,23.0,231.0,643.0,1944.0,36.0,222.0,51.0,428.0,328.0,33.0,138.0,107.0,1592.0,95.0,165.0,173.0,37.0,520.0,306.0,18.0,209.0,182.0
2.0,59.0,54.0,30.0,448.0,23.0,298.0,559.0,1951.0,242.0,1451.0,119.0,474.0,345.0,50.0,328.0,290.0,1580.0,843.0,283.0,292.0,38.0,630.0,1041.0,21.0,1716.0,178.0
7.0,82.0,36.0,18.0,482.0,108.0,258.0,835.0,1546.0,308.0,1527.0,46.0,376.0,346.0,260.0,566.0,241.0,1578.0,2290.0,271.0,274.0,41.0,2761.0,1026.0,8.0,1634.0,199.0
2.0,41.0,59.0,23.0,662.0,162.0,245.0,559.0,889.0,257.0,1506.0,150.0,221.0,194.0,188.0,731.0,228.0,1441.0,1589.0,235.0,247.0,38.0,1636.0,964.0,11.0,1290.0,118.0
1.0,65.0,45.0,27.0,652.0,129.0,195.0,547.0,2140.0,154.0,885.0,50.0,294.0,173.0,202.0,456.0,191.0,1488.0,1323.0,282.0,184.0,15.0,1226.0,776.0,1.0,987.0,189.0
0.0,29.0,51.0,33.0,627.0,134.0,82.0,599.0,351.0,45.0,1341.0,0.0,79.0,14.0,204.0,656.0,203.0,1339.0,412.0,394.0,124.0,13.0,1786.0,809.0,7.0,684.0,0.0
0.0,54.0,20.0,18.0,232.0,104.0,121.0,259.0,285.0,35.0,399.0,38.0,27.0,7.0,145.0,260.0,117.0,1298.0,913.0,9.0,210.0,5.0,585.0,368.0,6.0,550.0,65.0
0.0,190.0,18.0,10.0,143.0,11.0,198.0,341.0,385.0,22.0,269.0,46.0,55.0,188.0,55.0,119.0,159.0,1191.0,63.0,161.0,90.0,23.0,304.0,319.0,6.0,175.0,85.0
0.0,38.0,39.0,37.0,197.0,44.0,77.0,290.0,296.0,31.0,417.0,11.0,35.0,93.0,38.0,176.0,118.0,1111.0,347.0,72.0,120.0,4.0,877.0,662.0,7.0,738.0,43.0
3.0,16.0,22.0,21.0,92.0,19.0,188.0,517.0,1585.0,130.0,368.0,107.0,359.0,361.0,8425.0,179.0,255.0,1031.0,364.0,235.0,196.0,39.0,474.0,372.0,9.0,766.0,177.0
0.0,46.0,73.0,42.0,616.0,14.0,98.0,713.0,722.0,237.0,1542.0,145.0,439.0,506.0,262.0,310.0,320.0,1060.0,1094.0,451.0,318.0,54.0,1427.0,864.0,11.0,1648.0,235.0
7.0,31.0,99.0,54.0,607.0,272.0,142.0,564.0,633.0,157.0,1842.0,61.0,397.0,432.0,103.0,463.0,266.0,1111.0,1291.0,0.0,406.0,63.0,1532.0,810.0,14.0,1471.0,170.0
6.0,63.0,70.0,18.0,599.0,154.0,0.0,401.0,263.0,95.0,1306.0,0.0,153.0,49.0,683.0,668.0,124.0,1076.0,1230.0,614.0,110.0,40.0,1237.0,902.0,5.0,1307.0,0.0
2.0,35.0,46.0,27.0,305.0,72.0,0.0,264.0,187.0,9.0,583.0,85.0,24.0,22.0,309.0,191.0,106.0,1264.0,357.0,28.0,121.0,1.0,483.0,309.0,7.0,700.0,124.0
0.0,137.0,113.0,15.0,245.0,37.0,318.0,557.0,1066.0,79.0,264.0,75.0,306.0,308.0,85.0,67.0,165.0,1151.0,283.0,424.0,129.0,14.0,325.0,195.0,17.0,359.0,147.0
5.0,23.0,77.0,43.0,513.0,43.0,98.0,518.0,1481.0,268.0,1052.0,79.0,383.0,447.0,54.0,315.0,250.0,814.0,1076.0,417.0,440.0,92.0,1370.0,792.0,12.0,946.0,202.0
5.0,38.0,81.0,30.0,516.0,3530.0,139.0,464.0,805.0,149.0,966.0,62.0,284.0,416.0,13.0,477.0,241.0,960.0,1417.0,401.0,281.0,36.0,1214.0,726.0,10.0,1558.0,161.0
11.0,30.0,60.0,43.0,485.0,4.0,146.0,605.0,4267.0,153.0,930.0,90.0,255.0,454.0,681.0,341.0,267.0,1017.0,940.0,452.0,310.0,48.0,1146.0,755.0,10.0,1847.0,191.0
5.0,28.0,52.0,28.0,712.0,248.0,130.0,389.0,2480.0,253.0,1248.0,4.0,271.0,297.0,312.0,290.0,243.0,984.0,1126.0,467.0,212.0,47.0,1226.0,751.0,4.0,2671.0,121.0
10.0,55.0,77.0,35.0,540.0,139.0,0.0,358.0,101.0,116.0,1274.0,21.0,104.0,86.0,386.0,422.0,108.0,879.0,999.0,171.0,148.0,18.0,980.0,625.0,7.0,1692.0,0.0
5.0,24.0,57.0,27.0,333.0,75.0,0.0,277.0,273.0,72.0,545.0,193.0,19.0,21.0,217.0,171.0,47.0,429.0,106.0,15.0,162.0,13.0,408.0,299.0,7.0,469.0,45.0
1.0,124.0,13.0,20.0,146.0,58.0,0.0,256.0,134.0,2.0,116.0,112.0,42.0,79.0,56.0,54.0,96.0,363.0,266.0,62.0,85.0,2.0,272.0,151.0,7.0,166.0,60.0
3.0,9.0,26.0,39.0,282.0,0.0,254.0,444.0,1553.0,52.0,196.0,91.0,226.0,505.0,56.0,50.0,256.0,317.0,388.0,507.0,216.0,56.0,302.0,176.0,12.0,333.0,219.0
1.0,14.0,104.0,53.0,646.0,163.0,173.0,540.0,2941.0,219.0,733.0,0.0,258.0,438.0,85.0,377.0,180.0,440.0,1028.0,304.0,392.0,77.0,1052.0,687.0,14.0,1970.0,223.0
6.0,46.0,97.0,36.0,655.0,38.0,120.0,251.0,1211.0,229.0,766.0,0.0,260.0,553.0,424.0,212.0,274.0,428.0,749.0,474.0,395.0,57.0,1216.0,750.0,10.0,1935.0,210.0
7.0,33.0,69.0,31.0,719.0,329.0,92.0,724.0,738.0,165.0,1557.0,189.0,203.0,540.0,281.0,303.0,83.0,704.0,1063.0,288.0,271.0,34.0,900.0,700.0,9.0,2208.0,133.0
7.0,48.0,103.0,33.0,590.0,129.0,0.0,379.0,114.0,151.0,807.0,64.0,85.0,70.0,254.0,319.0,409.0,690.0,817.0,164.0,200.0,41.0,830.0,747.0,10.0,1154.0,0.0
3.0,93.0,37.0,15.0,244.0,85.0,0.0,352.0,71.0,1.0,298.0,161.0,48.0,164.0,278.0,170.0,96.0,692.0,714.0,23.0,73.0,1.0,360.0,247.0,5.0,787.0,70.0
2.0,84.0,42.0,20.0,172.0,12.0,136.0,501.0,441.0,75.0,105.0,167.0,0.0,664.0,52.0,123.0,210.0,639.0,62.0,137.0,138.0,45.0,245.0,193.0,-542.0,219.0,199.0
0.0,18.0,81.0,51.0,1158.0,41.0,106.0,441.0,1610.0,174.0,749.0,95.0,461.0,682.0,46.0,306.0,273.0,929.0,841.0,651.0,459.0,22.0,810.0,684.0,9.0,1524.0,219.0
44.0,10.0,91.0,37.0,333.0,219.0,97.0,579.0,2565.0,166.0,516.0,25.0,243.0,681.0,323.0,273.0,297.0,769.0,1111.0,248.0,340.0,50.0,1165.0,636.0,9.0,1195.0,232.0
9.0,30.0,136.0,46.0,468.0,58.0,85.0,616.0,2092.0,215.0,1038.0,61.0,188.0,630.0,11.0,327.0,308.0,1081.0,1067.0,380.0,393.0,22.0,1006.0,620.0,7.0,1210.0,179.0
8.0,15.0,140.0,62.0,744.0,93.0,75.0,0.0,1532.0,258.0,857.0,65.0,230.0,722.0,532.0,405.0,129.0,745.0,964.0,344.0,259.0,59.0,579.0,587.0,5.0,1326.0,144.0
3.0,15.0,132.0,28.0,516.0,39.0,0.0,816.0,81.0,117.0,1253.0,150.0,114.0,151.0,237.0,373.0,181.0,474.0,821.0,134.0,166.0,12.0,884.0,669.0,8.0,935.0,0.0
6.0,23.0,35.0,22.0,414.0,9.0,0.0,351.0,58.0,2.0,328.0,55.0,11.0,81.0,200.0,106.0,98.0,299.0,96.0,91.0,142.0,8.0,369.0,190.0,8.0,457.0,77.0
4.0,39.0,43.0,24.0,197.0,96.0,138.0,323.0,369.0,105.0,97.0,87.0,163.0,634.0,46.0,28.0,170.0,627.0,34.0,295.0,153.0,29.0,339.0,99.0,18.0,169.0,163.0
0.0,19.0,123.0,60.0,858.0,105.0,0.0,416.0,1091.0,269.0,786.0,71.0,220.0,696.0,65.0,230.0,71.0,405.0,1126.0,300.0,288.0,11.0,1033.0,704.0,12.0,1093.0,233.0
7.0,23.0,129.0,51.0,590.0,1341.0,147.0,533.0,1705.0,290.0,812.0,174.0,192.0,695.0,329.0,421.0,391.0,448.0,889.0,348.0,0.0,67.0,831.0,604.0,41.0,1086.0,137.0
3.0,22.0,119.0,70.0,582.0,418.0,84.0,506.0,817.0,318.0,1041.0,93.0,205.0,745.0,8.0,283.0,268.0,843.0,756.0,460.0,1060.0,70.0,1034.0,532.0,12.0,1387.0,196.0
2.0,30.0,158.0,70.0,553.0,79.0,85.0,402.0,1023.0,273.0,659.0,57.0,179.0,695.0,457.0,336.0,258.0,805.0,922.0,252.0,448.0,39.0,1037.0,544.0,14.0,1034.0,211.0
3.0,34.0,134.0,68.0,515.0,183.0,0.0,293.0,74.0,145.0,851.0,70.0,70.0,135.0,265.0,534.0,82.0,804.0,504.0,94.0,186.0,19.0,863.0,489.0,15.0,977.0,0.0
0.0,39.0,35.0,42.0,212.0,76.0,0.0,308.0,164.0,94.0,164.0,19.0,24.0,128.0,273.0,242.0,115.0,775.0,467.0,19.0,52.0,0.0,370.0,141.0,8.0,824.0,102.0
11.0,59.0,83.0,55.0,249.0,278.0,82.0,368.0,1023.0,95.0,114.0,69.0,155.0,779.0,53.0,134.0,183.0,794.0,163.0,226.0,301.0,46.0,312.0,106.0,7.0,213.0,59.0
2.0,43.0,188.0,91.0,574.0,335.0,62.0,328.0,803.0,259.0,678.0,34.0,240.0,695.0,23.0,359.0,212.0,838.0,531.0,327.0,480.0,47.0,769.0,594.0,7.0,1316.0,301.0
13.0,24.0,202.0,80.0,608.0,159.0,52.0,535.0,575.0,229.0,641.0,59.0,218.0,714.0,252.0,450.0,197.0,895.0,702.0,323.0,298.0,21.0,740.0,546.0,12.0,1287.0,299.0
10.0,8.0,94.0,91.0,0.0,225.0,51.0,343.0,264.0,179.0,485.0,54.0,168.0,837.0,210.0,385.0,255.0,917.0,524.0,281.0,296.0,34.0,628.0,592.0,6.0,1237.0,0.0
0.0,8.0,177.0,84.0,580.0,125.0,36.0,408.0,315.0,274.0,836.0,0.0,179.0,758.0,117.0,426.0,42.0,835.0,76.0,95.0,0.0,0.0,687.0,473.0,27.0,1086.0,0.0
8.0,20.0,140.0,84.0,0.0,141.0,0.0,236.0,0.0,325.0,571.0,0.0,57.0,108.0,18.0,12.0,3.0,808.0,59.0,6.0,0.0,0.0,0.0,74.0,14.0,0.0,0.0
8.0,20.0,125.0,61.0,0.0,9.0,0.0,167.0,0.0,0.0,149.0,0.0,5.0,98.0,0.0,7.0,36.0,788.0,31.0,0.0,0.0,0.0,0.0,104.0,7.0,0.0,0.0
4.0,5.0,64.0,61.0,0.0,70.0,85.0,344.0,0.0,102.0,116.0,0.0,134.0,816.0,0.0,10.0,33.0,851.0,0.0,3.0,0.0,0.0,0.0,65.0,7.0,0.0,0.0
3.0,7.0,228.0,120.0,0.0,55.0,41.0,382.0,0.0,359.0,171.0,0.0,214.0,1041.0,12.0,17.0,79.0,835.0,0.0,235.0,0.0,12.0,423.0,143.0,3.0,0.0,0.0
13.0,14.0,183.0,141.0,0.0,41.0,31.0,346.0,0.0,228.0,459.0,0.0,219.0,823.0,23.0,12.0,80.0,739.0,13.0,119.0,1108.0,7.0,85.0,137.0,3.0,0.0,0.0
8.0,14.0,179.0,110.0,0.0,121.0,30.0,270.0,0.0,234.0,401.0,0.0,152.0,799.0,0.0,18.0,45.0,585.0,5.0,137.0,265.0,7.0,163.0,109.0,9.0,0.0,0.0
6.0,15.0,319.0,104.0,0.0,212.0,39.0,311.0,0.0,386.0,393.0,0.0,149.0,865.0,0.0,13.0,0.0,501.0,0.0,92.0,327.0,5.0,215.0,164.0,11.0,490.0,0.0
15.0,17.0,87.0,72.0,0.0,106.0,0.0,173.0,0.0,416.0,176.0,0.0,64.0,138.0,34.0,7.0,145.0,410.0,30.0,0.0,100.0,0.0,151.0,137.0,1.0,102.0,0.0
6.0,3.0,77.0,51.0,0.0,91.0,0.0,9.0,0.0,17.0,94.0,0.0,11.0,143.0,0.0,9.0,6.0,339.0,7.0,146.0,79.0,4.0,132.0,80.0,4.0,0.0,0.0
0.0,6.0,47.0,60.0,0.0,106.0,73.0,471.0,0.0,86.0,99.0,0.0,104.0,666.0,4.0,8.0,19.0,407.0,2.0,0.0,240.0,0.0,125.0,54.0,4.0,0.0,0.0
